zip_Code,County,City,State
15773,Cambria,Saint Benedict,Pennsylvania
15774,Indiana,Shelocta,Pennsylvania
15775,Cambria,Spangler,Pennsylvania
15776,Jefferson,Sprankle Mills,Pennsylvania
15777,Indiana,Starford,Pennsylvania
15778,Jefferson,Timblin,Pennsylvania
15779,Westmoreland,Torrance,Pennsylvania
15780,Jefferson,Valier,Pennsylvania
15781,Jefferson,Walston,Pennsylvania
15783,Indiana,West Lebanon,Pennsylvania
15784,Jefferson,Worthville,Pennsylvania
15801,Clearfield,Du Bois,Pennsylvania
15821,Elk,Benezett,Pennsylvania
15823,Elk,Brockport,Pennsylvania
15824,Jefferson,Brockway,Pennsylvania
15825,Jefferson,Brookville,Pennsylvania
15827,Elk,Byrnedale,Pennsylvania
15828,Jefferson,Clarington,Pennsylvania
15829,Jefferson,Corsica,Pennsylvania
15832,Cameron,Driftwood,Pennsylvania
15834,Cameron,Emporium,Pennsylvania
15840,Jefferson,Falls Creek,Pennsylvania
15841,Elk,Force,Pennsylvania
15845,Elk,Johnsonburg,Pennsylvania
15846,Elk,Kersey,Pennsylvania
15847,Jefferson,Knox Dale,Pennsylvania
15848,Clearfield,Luthersburg,Pennsylvania
15849,Clearfield,Penfield,Pennsylvania
15851,Jefferson,Reynoldsville,Pennsylvania
15853,Elk,Ridgway,Pennsylvania
15856,Clearfield,Rockton,Pennsylvania
15857,Elk,Saint Marys,Pennsylvania
15860,Elk,Sigel,Pennsylvania
15861,Cameron,Sinnamahoning,Pennsylvania
15863,Jefferson,Stump Creek,Pennsylvania
15864,Jefferson,Summerville,Pennsylvania
15865,Jefferson,Sykesville,Pennsylvania
15866,Clearfield,Troutville,Pennsylvania
15868,Elk,Weedville,Pennsylvania
15870,Elk,Wilcox,Pennsylvania
15901,Cambria,Johnstown,Pennsylvania
15902,Cambria,Johnstown,Pennsylvania
15904,Cambria,Johnstown,Pennsylvania
15905,Cambria,Johnstown,Pennsylvania
15906,Cambria,Johnstown,Pennsylvania
15909,Cambria,Johnstown,Pennsylvania
15920,Indiana,Armagh,Pennsylvania
15921,Cambria,Beaverdale,Pennsylvania
15922,Cambria,Belsano,Pennsylvania
15923,Westmoreland,Bolivar,Pennsylvania
15924,Somerset,Cairnbrook,Pennsylvania
15925,Cambria,Cassandra,Pennsylvania
15926,Somerset,Central City,Pennsylvania
15927,Cambria,Colver,Pennsylvania
15928,Somerset,Davidsville,Pennsylvania
15929,Indiana,Dilltown,Pennsylvania
15930,Cambria,Dunlo,Pennsylvania
15931,Cambria,Ebensburg,Pennsylvania
15934,Cambria,Elton,Pennsylvania
15935,Somerset,Hollsopple,Pennsylvania
15936,Somerset,Hooversville,Pennsylvania
15937,Somerset,Jerome,Pennsylvania
15938,Cambria,Lilly,Pennsylvania
15940,Cambria,Loretto,Pennsylvania
15942,Cambria,Mineral Point,Pennsylvania
15943,Cambria,Nanty Glo,Pennsylvania
15944,Westmoreland,New Florence,Pennsylvania
15945,Cambria,Parkhill,Pennsylvania
15946,Cambria,Portage,Pennsylvania
15948,Cambria,Revloc,Pennsylvania
15949,Indiana,Robinson,Pennsylvania
15951,Cambria,Saint Michael,Pennsylvania
15952,Cambria,Salix,Pennsylvania
15953,Somerset,Seanor,Pennsylvania
15954,Indiana,Seward,Pennsylvania
15955,Cambria,Sidman,Pennsylvania
15956,Cambria,South Fork,Pennsylvania
15957,Indiana,Strongstown,Pennsylvania
15958,Cambria,Summerhill,Pennsylvania
15960,Cambria,Twin Rocks,Pennsylvania
15961,Indiana,Vintondale,Pennsylvania
15962,Cambria,Wilmore,Pennsylvania
15963,Somerset,Windber,Pennsylvania
16001,Butler,Butler,Pennsylvania
16002,Butler,Butler,Pennsylvania
16020,Butler,Boyers,Pennsylvania
16022,Butler,Bruin,Pennsylvania
16023,Butler,Cabot,Pennsylvania
16024,Butler,Callery,Pennsylvania
16025,Butler,Chicora,Pennsylvania
16027,Butler,Connoquenessing,Pennsylvania
16028,Clarion,East Brady,Pennsylvania
16029,Butler,East Butler,Pennsylvania
16030,Butler,Eau Claire,Pennsylvania
16033,Butler,Evans City,Pennsylvania
16034,Butler,Fenelton,Pennsylvania
16035,Butler,Forestville,Pennsylvania
16036,Clarion,Foxburg,Pennsylvania
16037,Butler,Harmony,Pennsylvania
16038,Butler,Harrisville,Pennsylvania
16040,Butler,Hilliards,Pennsylvania
16041,Butler,Karns City,Pennsylvania
16045,Butler,Lyndora,Pennsylvania
16046,Butler,Mars,Pennsylvania
16048,Butler,North Washington,Pennsylvania
16049,Clarion,Parker,Pennsylvania
16050,Butler,Petrolia,Pennsylvania
16051,Butler,Portersville,Pennsylvania
16052,Butler,Prospect,Pennsylvania
16053,Butler,Renfrew,Pennsylvania
16054,Clarion,Saint Petersburg,Pennsylvania
16055,Butler,Sarver,Pennsylvania
16056,Butler,Saxonburg,Pennsylvania
16057,Butler,Slippery Rock,Pennsylvania
16059,Butler,Valencia,Pennsylvania
16061,Butler,West Sunbury,Pennsylvania
16063,Butler,Zelienople,Pennsylvania
16066,Butler,Cranberry Township,Pennsylvania
16101,Lawrence,New Castle,Pennsylvania
16102,Lawrence,New Castle,Pennsylvania
16105,Lawrence,New Castle,Pennsylvania
16110,Crawford,Adamsville,Pennsylvania
16111,Crawford,Atlantic,Pennsylvania
16112,Lawrence,Bessemer,Pennsylvania
16113,Mercer,Clark,Pennsylvania
16114,Mercer,Clarks Mills,Pennsylvania
16115,Beaver,Darlington,Pennsylvania
16116,Lawrence,Edinburg,Pennsylvania
16117,Lawrence,Ellwood City,Pennsylvania
16120,Lawrence,Enon Valley,Pennsylvania
16121,Mercer,Farrell,Pennsylvania
16123,Beaver,Fombell,Pennsylvania
16124,Mercer,Fredonia,Pennsylvania
16125,Mercer,Greenville,Pennsylvania
16127,Mercer,Grove City,Pennsylvania
16130,Mercer,Hadley,Pennsylvania
16131,Crawford,Hartstown,Pennsylvania
16132,Lawrence,Hillsville,Pennsylvania
16133,Mercer,Jackson Center,Pennsylvania
16134,Crawford,Jamestown,Pennsylvania
16136,Beaver,Koppel,Pennsylvania
16137,Mercer,Mercer,Pennsylvania
16140,Lawrence,New Bedford,Pennsylvania
16141,Lawrence,New Galilee,Pennsylvania
16142,Lawrence,New Wilmington,Pennsylvania
16143,Lawrence,Pulaski,Pennsylvania
16145,Mercer,Sandy Lake,Pennsylvania
16146,Mercer,Sharon,Pennsylvania
16148,Mercer,Hermitage,Pennsylvania
16150,Mercer,Sharpsville,Pennsylvania
16151,Mercer,Sheakleyville,Pennsylvania
16153,Mercer,Stoneboro,Pennsylvania
16154,Mercer,Transfer,Pennsylvania
16155,Lawrence,Villa Maria,Pennsylvania
16156,Lawrence,Volant,Pennsylvania
16157,Lawrence,Wampum,Pennsylvania
16159,Mercer,West Middlesex,Pennsylvania
16160,Lawrence,West Pittsburg,Pennsylvania
16161,Mercer,Wheatland,Pennsylvania
16201,Armstrong,Kittanning,Pennsylvania
16210,Armstrong,Adrian,Pennsylvania
16211,Indiana,Beyer,Pennsylvania
16212,Armstrong,Cadogan,Pennsylvania
16213,Clarion,Callensburg,Pennsylvania
16214,Clarion,Clarion,Pennsylvania
16217,Forest,Cooksburg,Pennsylvania
16218,Armstrong,Cowansville,Pennsylvania
16222,Armstrong,Dayton,Pennsylvania
16223,Armstrong,Distant,Pennsylvania
16224,Clarion,Fairmount City,Pennsylvania
16226,Armstrong,Ford City,Pennsylvania
16228,Armstrong,Ford Cliff,Pennsylvania
16229,Armstrong,Freeport,Pennsylvania
16230,Clarion,Hawthorn,Pennsylvania
16232,Clarion,Knox,Pennsylvania
16233,Clarion,Leeper,Pennsylvania
16235,Clarion,Lucinda,Pennsylvania
16236,Armstrong,Mc Grann,Pennsylvania
16238,Armstrong,Manorville,Pennsylvania
16239,Forest,Marienville,Pennsylvania
16240,Clarion,Mayport,Pennsylvania
16242,Clarion,New Bethlehem,Pennsylvania
16244,Armstrong,Nu Mine,Pennsylvania
16245,Armstrong,Oak Ridge,Pennsylvania
16246,Indiana,Plumville,Pennsylvania
16248,Clarion,Rimersburg,Pennsylvania
16249,Armstrong,Rural Valley,Pennsylvania
16250,Armstrong,Sagamore,Pennsylvania
16253,Armstrong,Seminole,Pennsylvania
16254,Clarion,Shippenville,Pennsylvania
16255,Clarion,Sligo,Pennsylvania
16256,Indiana,Smicksburg,Pennsylvania
16258,Clarion,Strattanville,Pennsylvania
16259,Armstrong,Templeton,Pennsylvania
16260,Clarion,Vowinckel,Pennsylvania
16262,Armstrong,Worthington,Pennsylvania
16263,Armstrong,Yatesboro,Pennsylvania
16301,Venango,Oil City,Pennsylvania
16311,Mercer,Carlton,Pennsylvania
16312,Warren,Chandlers Valley,Pennsylvania
16313,Warren,Clarendon,Pennsylvania
16314,Crawford,Cochranton,Pennsylvania
16316,Crawford,Conneaut Lake,Pennsylvania
16317,Venango,Cooperstown,Pennsylvania
16319,Venango,Cranberry,Pennsylvania
16321,Forest,East Hickory,Pennsylvania
16322,Forest,Endeavor,Pennsylvania
16323,Venango,Franklin,Pennsylvania
16326,Clarion,Fryburg,Pennsylvania
16327,Crawford,Guys Mills,Pennsylvania
16328,Crawford,Hydetown,Pennsylvania
16329,Warren,Irvine,Pennsylvania
16331,Clarion,Kossuth,Pennsylvania
16332,Clarion,Lickingville,Pennsylvania
16333,McKean,Ludlow,Pennsylvania
16334,Clarion,Marble,Pennsylvania
16335,Crawford,Meadville,Pennsylvania
16340,Warren,Pittsfield,Pennsylvania
16341,Venango,Pleasantville,Pennsylvania
16342,Venango,Polk,Pennsylvania
16343,Venango,Reno,Pennsylvania
16344,Venango,Rouseville,Pennsylvania
16345,Warren,Russell,Pennsylvania
16346,Venango,Seneca,Pennsylvania
16347,Warren,Sheffield,Pennsylvania
16350,Warren,Sugar Grove,Pennsylvania
16351,Warren,Tidioute,Pennsylvania
16352,Warren,Tiona,Pennsylvania
16353,Forest,Tionesta,Pennsylvania
16354,Crawford,Titusville,Pennsylvania
16360,Crawford,Townville,Pennsylvania
16361,Clarion,Tylersburg,Pennsylvania
16362,Venango,Utica,Pennsylvania
16364,Venango,Venus,Pennsylvania
16365,Warren,Warren,Pennsylvania
16370,Forest,West Hickory,Pennsylvania
16371,Warren,Youngsville,Pennsylvania
16372,Venango,Clintonville,Pennsylvania
16373,Venango,Emlenton,Pennsylvania
16374,Venango,Kennerdell,Pennsylvania
16401,Erie,Albion,Pennsylvania
16402,Warren,Bear Lake,Pennsylvania
16403,Crawford,Cambridge Springs,Pennsylvania
16404,Crawford,Centerville,Pennsylvania
16405,Warren,Columbus,Pennsylvania
16406,Crawford,Conneautville,Pennsylvania
16407,Erie,Corry,Pennsylvania
16410,Erie,Cranesville,Pennsylvania
16411,Erie,East Springfield,Pennsylvania
16412,Erie,Edinboro,Pennsylvania
16415,Erie,Fairview,Pennsylvania
16416,Warren,Garland,Pennsylvania
16417,Erie,Girard,Pennsylvania
16420,Warren,Grand Valley,Pennsylvania
16421,Erie,Harborcreek,Pennsylvania
16422,Crawford,Harmonsburg,Pennsylvania
16423,Erie,Lake City,Pennsylvania
16424,Crawford,Linesville,Pennsylvania
16426,Erie,Mc Kean,Pennsylvania
16427,Erie,Mill Village,Pennsylvania
16428,Erie,North East,Pennsylvania
16433,Crawford,Saegertown,Pennsylvania
16434,Crawford,Spartansburg,Pennsylvania
16435,Crawford,Springboro,Pennsylvania
16436,Warren,Spring Creek,Pennsylvania
16438,Erie,Union City,Pennsylvania
16440,Crawford,Venango,Pennsylvania
16441,Erie,Waterford,Pennsylvania
16442,Erie,Wattsburg,Pennsylvania
16443,Erie,West Springfield,Pennsylvania
16444,Erie,Edinboro,Pennsylvania
16501,Erie,Erie,Pennsylvania
16502,Erie,Erie,Pennsylvania
16503,Erie,Erie,Pennsylvania
16504,Erie,Erie,Pennsylvania
16505,Erie,Erie,Pennsylvania
16506,Erie,Erie,Pennsylvania
16507,Erie,Erie,Pennsylvania
16508,Erie,Erie,Pennsylvania
16509,Erie,Erie,Pennsylvania
16510,Erie,Erie,Pennsylvania
16511,Erie,Erie,Pennsylvania
16546,Erie,Erie,Pennsylvania
16563,Erie,Erie,Pennsylvania
16601,Blair,Altoona,Pennsylvania
16602,Blair,Altoona,Pennsylvania
16611,Huntingdon,Alexandria,Pennsylvania
16613,Cambria,Ashville,Pennsylvania
16616,Clearfield,Beccaria,Pennsylvania
16617,Blair,Bellwood,Pennsylvania
16619,Cambria,Blandburg,Pennsylvania
16620,Clearfield,Brisbin,Pennsylvania
16621,Huntingdon,Broad Top,Pennsylvania
16622,Huntingdon,Calvin,Pennsylvania
16623,Huntingdon,Cassville,Pennsylvania
16624,Cambria,Chest Springs,Pennsylvania
16625,Blair,Claysburg,Pennsylvania
16627,Clearfield,Coalport,Pennsylvania
16630,Cambria,Cresson,Pennsylvania
16631,Blair,Curryville,Pennsylvania
16633,Bedford,Defiance,Pennsylvania
16634,Huntingdon,Dudley,Pennsylvania
16635,Blair,Duncansville,Pennsylvania
16636,Cambria,Dysart,Pennsylvania
16637,Blair,East Freedom,Pennsylvania
16638,Huntingdon,Entriken,Pennsylvania
16639,Cambria,Fallentimber,Pennsylvania
16640,Cambria,Flinton,Pennsylvania
16641,Cambria,Gallitzin,Pennsylvania
16645,Clearfield,Glen Hope,Pennsylvania
16646,Cambria,Hastings,Pennsylvania
16647,Huntingdon,Hesston,Pennsylvania
16648,Blair,Hollidaysburg,Pennsylvania
16650,Bedford,Hopewell,Pennsylvania
16651,Clearfield,Houtzdale,Pennsylvania
16652,Huntingdon,Huntingdon,Pennsylvania
16655,Bedford,Imler,Pennsylvania
16656,Clearfield,Irvona,Pennsylvania
16657,Huntingdon,James Creek,Pennsylvania
16659,Bedford,Loysburg,Pennsylvania
16661,Clearfield,Madera,Pennsylvania
16662,Blair,Martinsburg,Pennsylvania
16664,Bedford,New Enterprise,Pennsylvania
16665,Blair,Newry,Pennsylvania
16666,Clearfield,Osceola Mills,Pennsylvania
16667,Bedford,Osterburg,Pennsylvania
16668,Cambria,Patton,Pennsylvania
16669,Huntingdon,Petersburg,Pennsylvania
16670,Bedford,Queen,Pennsylvania
16671,Clearfield,Ramey,Pennsylvania
16672,Bedford,Riddlesburg,Pennsylvania
16673,Blair,Roaring Spring,Pennsylvania
16674,Huntingdon,Robertsdale,Pennsylvania
16677,Centre,Sandy Ridge,Pennsylvania
16678,Bedford,Saxton,Pennsylvania
16679,Bedford,Six Mile Run,Pennsylvania
16680,Clearfield,Smithmill,Pennsylvania
16682,Blair,Sproul,Pennsylvania
16683,Huntingdon,Spruce Creek,Pennsylvania
16685,Huntingdon,Todd,Pennsylvania
16686,Blair,Tyrone,Pennsylvania
16689,Fulton,Waterfall,Pennsylvania
16691,Fulton,Wells Tannery,Pennsylvania
16692,Clearfield,Westover,Pennsylvania
16693,Blair,Williamsburg,Pennsylvania
16694,Bedford,Wood,Pennsylvania
16695,Bedford,Woodbury,Pennsylvania
16699,Cambria,Cresson,Pennsylvania
16701,McKean,Bradford,Pennsylvania
16720,Potter,Austin,Pennsylvania
16724,McKean,Crosby,Pennsylvania
16725,McKean,Custer City,Pennsylvania
16726,McKean,Cyclone,Pennsylvania
16727,McKean,Derrick City,Pennsylvania
16728,Elk,De Young,Pennsylvania
16729,McKean,Duke Center,Pennsylvania
16730,McKean,East Smethport,Pennsylvania
16731,McKean,Eldred,Pennsylvania
16732,McKean,Gifford,Pennsylvania
16733,McKean,Hazel Hurst,Pennsylvania
16734,Elk,James City,Pennsylvania
16735,McKean,Kane,Pennsylvania
16738,McKean,Lewis Run,Pennsylvania
16740,McKean,Mount Jewett,Pennsylvania
16743,McKean,Port Allegany,Pennsylvania
16744,McKean,Rew,Pennsylvania
16745,McKean,Rixford,Pennsylvania
16746,Potter,Roulette,Pennsylvania
16748,Potter,Shinglehouse,Pennsylvania
16749,McKean,Smethport,Pennsylvania
16750,McKean,Turtlepoint,Pennsylvania
16801,Centre,State College,Pennsylvania
16802,Centre,University Park,Pennsylvania
16803,Centre,State College,Pennsylvania
16820,Centre,Aaronsburg,Pennsylvania
16821,Clearfield,Allport,Pennsylvania
16822,Clinton,Beech Creek,Pennsylvania
16823,Centre,Bellefonte,Pennsylvania
16825,Clearfield,Bigler,Pennsylvania
16826,Centre,Blanchard,Pennsylvania
16827,Centre,Boalsburg,Pennsylvania
16828,Centre,Centre Hall,Pennsylvania
16829,Centre,Clarence,Pennsylvania
16830,Clearfield,Clearfield,Pennsylvania
16832,Centre,Coburn,Pennsylvania
16833,Clearfield,Curwensville,Pennsylvania
16834,Clearfield,Drifting,Pennsylvania
16835,Centre,Fleming,Pennsylvania
16836,Clearfield,Frenchville,Pennsylvania
16837,Clearfield,Glen Richey,Pennsylvania
16838,Clearfield,Grampian,Pennsylvania
16839,Clearfield,Grassflat,Pennsylvania
16840,Clearfield,Hawk Run,Pennsylvania
16841,Centre,Howard,Pennsylvania
16843,Clearfield,Hyde,Pennsylvania
16844,Centre,Julian,Pennsylvania
16845,Clearfield,Karthaus,Pennsylvania
16847,Clearfield,Kylertown,Pennsylvania
16848,Clinton,Lamar,Pennsylvania
16849,Clearfield,Lanse,Pennsylvania
16851,Centre,Lemont,Pennsylvania
16852,Centre,Madisonburg,Pennsylvania
16853,Centre,Milesburg,Pennsylvania
16854,Centre,Millheim,Pennsylvania
16855,Clearfield,Mineral Springs,Pennsylvania
16858,Clearfield,Morrisdale,Pennsylvania
16859,Centre,Moshannon,Pennsylvania
16860,Clearfield,Munson,Pennsylvania
16861,Clearfield,New Millport,Pennsylvania
16863,Clearfield,Olanta,Pennsylvania
16865,Centre,Pennsylvania Furnace,Pennsylvania
16866,Centre,Philipsburg,Pennsylvania
16868,Centre,Pine Grove Mills,Pennsylvania
16870,Centre,Port Matilda,Pennsylvania
16871,Clearfield,Pottersdale,Pennsylvania
16872,Centre,Rebersburg,Pennsylvania
16874,Centre,Snow Shoe,Pennsylvania
16875,Centre,Spring Mills,Pennsylvania
16876,Clearfield,Wallaceton,Pennsylvania
16877,Huntingdon,Warriors Mark,Pennsylvania
16878,Clearfield,West Decatur,Pennsylvania
16879,Clearfield,Winburne,Pennsylvania
16881,Clearfield,Woodland,Pennsylvania
16882,Centre,Woodward,Pennsylvania
16901,Tioga,Wellsboro,Pennsylvania
16911,Tioga,Arnot,Pennsylvania
16912,Tioga,Blossburg,Pennsylvania
16914,Bradford,Columbia Cross Roads,Pennsylvania
16915,Potter,Coudersport,Pennsylvania
16917,Tioga,Covington,Pennsylvania
16920,Tioga,Elkland,Pennsylvania
16921,Tioga,Gaines,Pennsylvania
16922,Potter,Galeton,Pennsylvania
16923,Potter,Genesee,Pennsylvania
16925,Bradford,Gillett,Pennsylvania
16926,Bradford,Granville Summit,Pennsylvania
16927,Potter,Harrison Valley,Pennsylvania
16928,Tioga,Knoxville,Pennsylvania
16929,Tioga,Lawrenceville,Pennsylvania
16930,Tioga,Liberty,Pennsylvania
16932,Tioga,Mainesburg,Pennsylvania
16933,Tioga,Mansfield,Pennsylvania
16935,Tioga,Middlebury Center,Pennsylvania
16936,Tioga,Millerton,Pennsylvania
16937,Potter,Mills,Pennsylvania
16938,Tioga,Morris,Pennsylvania
16939,Tioga,Morris Run,Pennsylvania
16940,Tioga,Nelson,Pennsylvania
16941,Potter,Genesee,Pennsylvania
16942,Tioga,Osceola,Pennsylvania
16943,Tioga,Sabinsville,Pennsylvania
16946,Tioga,Tioga,Pennsylvania
16947,Bradford,Troy,Pennsylvania
16948,Potter,Ulysses,Pennsylvania
16950,Tioga,Westfield,Pennsylvania
17002,Mifflin,Allensville,Pennsylvania
17003,Lebanon,Annville,Pennsylvania
17004,Mifflin,Belleville,Pennsylvania
17005,Dauphin,Berrysburg,Pennsylvania
17006,Perry,Blain,Pennsylvania
17007,Cumberland,Boiling Springs,Pennsylvania
17009,Mifflin,Burnham,Pennsylvania
17010,Lebanon,Campbelltown,Pennsylvania
17011,Cumberland,Camp Hill,Pennsylvania
17013,Cumberland,Carlisle,Pennsylvania
17015,Cumberland,Carlisle,Pennsylvania
17016,Lebanon,Cornwall,Pennsylvania
17017,Northumberland,Dalmatia,Pennsylvania
17018,Dauphin,Dauphin,Pennsylvania
17019,York,Dillsburg,Pennsylvania
17020,Perry,Duncannon,Pennsylvania
17021,Perry,East Waterford,Pennsylvania
17022,Lancaster,Elizabethtown,Pennsylvania
17023,Dauphin,Elizabethville,Pennsylvania
17024,Perry,Elliottsburg,Pennsylvania
17025,Cumberland,Enola,Pennsylvania
17026,Lebanon,Fredericksburg,Pennsylvania
17027,Cumberland,Grantham,Pennsylvania
17028,Dauphin,Grantville,Pennsylvania
17029,Mifflin,Granville,Pennsylvania
17030,Dauphin,Gratz,Pennsylvania
17032,Dauphin,Halifax,Pennsylvania
17033,Dauphin,Hershey,Pennsylvania
17034,Dauphin,Highspire,Pennsylvania
17035,Juniata,Honey Grove,Pennsylvania
17036,Dauphin,Hummelstown,Pennsylvania
17037,Perry,Ickesburg,Pennsylvania
17038,Lebanon,Jonestown,Pennsylvania
17039,Lebanon,Kleinfeltersville,Pennsylvania
17040,Perry,Landisburg,Pennsylvania
17041,Lebanon,Lawn,Pennsylvania
17042,Lebanon,Lebanon,Pennsylvania
17043,Cumberland,Lemoyne,Pennsylvania
17044,Mifflin,Lewistown,Pennsylvania
17045,Snyder,Liverpool,Pennsylvania
17046,Lebanon,Lebanon,Pennsylvania
17047,Perry,Loysville,Pennsylvania
17048,Dauphin,Lykens,Pennsylvania
17049,Juniata,Mc Alisterville,Pennsylvania
17050,Cumberland,Mechanicsburg,Pennsylvania
17051,Mifflin,Mc Veytown,Pennsylvania
17052,Huntingdon,Mapleton Depot,Pennsylvania
17053,Perry,Marysville,Pennsylvania
17055,Cumberland,Mechanicsburg,Pennsylvania
17056,Juniata,Mexico,Pennsylvania
17057,Dauphin,Middletown,Pennsylvania
17058,Juniata,Mifflin,Pennsylvania
17059,Juniata,Mifflintown,Pennsylvania
17060,Huntingdon,Mill Creek,Pennsylvania
17061,Dauphin,Millersburg,Pennsylvania
17062,Perry,Millerstown,Pennsylvania
17063,Mifflin,Milroy,Pennsylvania
17064,Lebanon,Mount Gretna,Pennsylvania
17065,Cumberland,Mount Holly Springs,Pennsylvania
17066,Huntingdon,Mount Union,Pennsylvania
17067,Lebanon,Myerstown,Pennsylvania
17068,Perry,New Bloomfield,Pennsylvania
17069,Perry,New Buffalo,Pennsylvania
17070,Cumberland,New Cumberland,Pennsylvania
17071,Perry,New Germantown,Pennsylvania
17072,Cumberland,New Kingstown,Pennsylvania
17073,Lebanon,Newmanstown,Pennsylvania
17074,Perry,Newport,Pennsylvania
17075,Mifflin,Newton Hamilton,Pennsylvania
17076,Juniata,Oakland Mills,Pennsylvania
17077,Lebanon,Ono,Pennsylvania
17078,Lebanon,Palmyra,Pennsylvania
17080,Dauphin,Pillow,Pennsylvania
17081,Cumberland,Plainfield,Pennsylvania
17082,Juniata,Port Royal,Pennsylvania
17083,Lebanon,Quentin,Pennsylvania
17084,Mifflin,Reedsville,Pennsylvania
17086,Juniata,Richfield,Pennsylvania
17087,Lebanon,Richland,Pennsylvania
17088,Lebanon,Schaefferstown,Pennsylvania
17090,Perry,Shermans Dale,Pennsylvania
17093,Cumberland,Summerdale,Pennsylvania
17094,Juniata,Thompsontown,Pennsylvania
17097,Dauphin,Wiconisco,Pennsylvania
17098,Dauphin,Williamstown,Pennsylvania
17099,Mifflin,Yeagertown,Pennsylvania
17101,Dauphin,Harrisburg,Pennsylvania
17102,Dauphin,Harrisburg,Pennsylvania
17103,Dauphin,Harrisburg,Pennsylvania
17104,Dauphin,Harrisburg,Pennsylvania
17109,Dauphin,Harrisburg,Pennsylvania
17110,Dauphin,Harrisburg,Pennsylvania
